event_id,customer_id,event_date,event_month,event_type,mrr,plan_name
EVT012828,CUST0879,2023-02-18,2023-02,Recurring,149,Business
EVT012829,CUST0879,2023-03-20,2023-03,Recurring,149,Business
EVT012830,CUST0879,2023-04-19,2023-04,Recurring,149,Business
EVT012831,CUST0879,2023-05-19,2023-05,Recurring,149,Business
EVT012832,CUST0879,2023-06-18,2023-06,Recurring,149,Business
EVT012833,CUST0879,2023-07-18,2023-07,Recurring,149,Business
EVT012834,CUST0879,2023-08-17,2023-08,Recurring,149,Business
EVT012835,CUST0879,2023-09-16,2023-09,Recurring,149,Business
EVT012836,CUST0879,2023-10-16,2023-10,Recurring,149,Business
EVT012837,CUST0879,2023-11-15,2023-11,Recurring,149,Business
EVT012838,CUST0879,2023-12-15,2023-12,Recurring,149,Business
EVT012839,CUST0879,2024-01-14,2024-01,Recurring,149,Business
EVT012840,CUST0879,2024-02-13,2024-02,Recurring,149,Business
EVT012841,CUST0879,2024-03-14,2024-03,Recurring,149,Business
EVT012842,CUST0880,2023-04-08,2023-04,New,29,Starter
EVT012843,CUST0880,2023-05-08,2023-05,Recurring,29,Starter
EVT012844,CUST0881,2022-12-24,2022-12,New,79,Professional
EVT012845,CUST0881,2023-01-23,2023-01,Recurring,79,Professional
EVT012846,CUST0881,2023-02-22,2023-02,Recurring,79,Professional
EVT012847,CUST0881,2023-03-24,2023-03,Recurring,79,Professional
EVT012848,CUST0881,2023-04-23,2023-04,Recurring,79,Professional
EVT012849,CUST0881,2023-05-23,2023-05,Recurring,79,Professional
EVT012850,CUST0881,2023-06-22,2023-06,Recurring,79,Professional
EVT012851,CUST0881,2023-07-22,2023-07,Recurring,79,Professional
EVT012852,CUST0881,2023-08-21,2023-08,Recurring,79,Professional
EVT012853,CUST0881,2023-09-20,2023-09,Recurring,79,Professional
EVT012854,CUST0881,2023-10-20,2023-10,Recurring,79,Professional
EVT012855,CUST0881,2023-11-19,2023-11,Recurring,79,Professional
EVT012856,CUST0881,2023-12-19,2023-12,Recurring,79,Professional
EVT012857,CUST0881,2024-01-18,2024-01,Recurring,79,Professional
EVT012858,CUST0881,2024-02-17,2024-02,Recurring,79,Professional
EVT012859,CUST0881,2024-03-18,2024-03,Recurring,79,Professional
EVT012860,CUST0882,2022-07-15,2022-07,New,149,Business
EVT012861,CUST0882,2022-08-14,2022-08,Recurring,149,Business
EVT012862,CUST0882,2022-09-13,2022-09,Recurring,149,Business
EVT012863,CUST0882,2022-10-13,2022-10,Recurring,149,Business
EVT012864,CUST0882,2022-11-12,2022-11,Recurring,149,Business
EVT012865,CUST0882,2022-12-12,2022-12,Recurring,149,Business
EVT012866,CUST0882,2023-01-11,2023-01,Recurring,149,Business
EVT012867,CUST0882,2023-02-10,2023-02,Recurring,149,Business
EVT012868,CUST0882,2023-03-12,2023-03,Recurring,149,Business
EVT012869,CUST0882,2023-04-11,2023-04,Recurring,149,Business
EVT012870,CUST0882,2023-05-11,2023-05,Recurring,149,Business
EVT012871,CUST0882,2023-06-10,2023-06,Recurring,149,Business
EVT012872,CUST0882,2023-07-10,2023-07,Recurring,149,Business
EVT012873,CUST0882,2023-08-09,2023-08,Recurring,149,Business
EVT012874,CUST0882,2023-09-08,2023-09,Recurring,149,Business
EVT012875,CUST0882,2023-10-08,2023-10,Recurring,149,Business
EVT012876,CUST0882,2023-11-07,2023-11,Recurring,149,Business
EVT012877,CUST0882,2023-12-07,2023-12,Recurring,149,Business
EVT012878,CUST0882,2024-01-06,2024-01,Recurring,149,Business
EVT012879,CUST0882,2024-02-05,2024-02,Recurring,149,Business
EVT012880,CUST0882,2024-03-06,2024-03,Recurring,149,Business
EVT012881,CUST0883,2023-08-13,2023-08,New,29,Starter
EVT012882,CUST0883,2023-09-12,2023-09,Recurring,29,Starter
EVT012883,CUST0883,2023-10-12,2023-10,Recurring,29,Starter
EVT012884,CUST0883,2023-11-11,2023-11,Recurring,29,Starter
EVT012885,CUST0883,2023-12-11,2023-12,Recurring,29,Starter
EVT012886,CUST0883,2024-01-10,2024-01,Upgrade,79,Starter
EVT012887,CUST0883,2024-02-09,2024-02,Recurring,29,Starter
EVT012888,CUST0883,2024-03-10,2024-03,Recurring,29,Starter
EVT012889,CUST0884,2022-09-22,2022-09,New,79,Professional
EVT012890,CUST0884,2022-10-22,2022-10,Recurring,79,Professional
EVT012891,CUST0884,2022-11-21,2022-11,Recurring,79,Professional
EVT012892,CUST0884,2022-12-21,2022-12,Recurring,79,Professional
EVT012893,CUST0884,2023-01-20,2023-01,Recurring,79,Professional
EVT012894,CUST0884,2023-02-19,2023-02,Recurring,79,Professional
EVT012895,CUST0884,2023-03-21,2023-03,Recurring,79,Professional
EVT012896,CUST0884,2023-04-20,2023-04,Recurring,79,Professional
EVT012897,CUST0884,2023-05-20,2023-05,Recurring,79,Professional
EVT012898,CUST0884,2023-06-19,2023-06,Recurring,79,Professional
EVT012899,CUST0884,2023-07-19,2023-07,Recurring,79,Professional
EVT012900,CUST0884,2023-08-18,2023-08,Recurring,79,Professional
EVT012901,CUST0884,2023-09-17,2023-09,Recurring,79,Professional
EVT012902,CUST0884,2023-10-17,2023-10,Recurring,79,Professional
EVT012903,CUST0884,2023-11-16,2023-11,Recurring,79,Professional
EVT012904,CUST0884,2023-12-16,2023-12,Recurring,79,Professional
EVT012905,CUST0884,2024-01-15,2024-01,Recurring,79,Professional
EVT012906,CUST0884,2024-02-14,2024-02,Recurring,79,Professional
EVT012907,CUST0884,2024-03-15,2024-03,Recurring,79,Professional
EVT012908,CUST0885,2023-09-19,2023-09,New,299,Enterprise
EVT012909,CUST0885,2023-10-19,2023-10,Recurring,299,Enterprise
EVT012910,CUST0885,2023-11-18,2023-11,Recurring,299,Enterprise
EVT012911,CUST0885,2023-12-18,2023-12,Recurring,299,Enterprise
EVT012912,CUST0885,2024-01-17,2024-01,Recurring,299,Enterprise
EVT012913,CUST0885,2024-02-16,2024-02,Recurring,299,Enterprise
EVT012914,CUST0885,2024-03-17,2024-03,Recurring,299,Enterprise
EVT012915,CUST0886,2023-09-09,2023-09,New,79,Professional
EVT012916,CUST0886,2023-10-09,2023-10,Recurring,79,Professional
EVT012917,CUST0886,2023-11-08,2023-11,Recurring,79,Professional
EVT012918,CUST0886,2023-12-08,2023-12,Recurring,79,Professional
EVT012919,CUST0886,2024-01-07,2024-01,Recurring,79,Professional
EVT012920,CUST0886,2024-02-06,2024-02,Recurring,79,Professional
EVT012921,CUST0886,2024-03-07,2024-03,Recurring,79,Professional
EVT012922,CUST0887,2023-08-21,2023-08,New,29,Starter
EVT012923,CUST0887,2023-09-20,2023-09,Recurring,29,Starter
EVT012924,CUST0888,2023-02-26,2023-02,New,149,Business
EVT012925,CUST0888,2023-03-28,2023-03,Recurring,149,Business
EVT012926,CUST0888,2023-04-27,2023-04,Recurring,149,Business
EVT012927,CUST0888,2023-05-27,2023-05,Recurring,149,Business
EVT012928,CUST0888,2023-06-26,2023-06,Recurring,149,Business
EVT012929,CUST0888,2023-07-26,2023-07,Recurring,149,Business
EVT012930,CUST0888,2023-08-25,2023-08,Recurring,149,Business
EVT012931,CUST0888,2023-09-24,2023-09,Recurring,149,Business
EVT012932,CUST0888,2023-10-24,2023-10,Recurring,149,Business
EVT012933,CUST0888,2023-11-23,2023-11,Recurring,149,Business
EVT012934,CUST0888,2023-12-23,2023-12,Recurring,149,Business
EVT012935,CUST0888,2024-01-22,2024-01,Recurring,149,Business
EVT012936,CUST0888,2024-02-21,2024-02,Recurring,149,Business
EVT012937,CUST0888,2024-03-22,2024-03,Recurring,149,Business
EVT012938,CUST0889,2023-07-14,2023-07,New,79,Professional
EVT012939,CUST0889,2023-08-13,2023-08,Recurring,79,Professional
EVT012940,CUST0889,2023-09-12,2023-09,Recurring,79,Professional
EVT012941,CUST0889,2023-10-12,2023-10,Recurring,79,Professional
EVT012942,CUST0889,2023-11-11,2023-11,Recurring,79,Professional
EVT012943,CUST0889,2023-12-11,2023-12,Recurring,79,Professional
EVT012944,CUST0889,2024-01-10,2024-01,Recurring,79,Professional
EVT012945,CUST0889,2024-02-09,2024-02,Recurring,79,Professional
EVT012946,CUST0889,2024-03-10,2024-03,Recurring,79,Professional
EVT012947,CUST0890,2023-06-24,2023-06,New,79,Professional
EVT012948,CUST0890,2023-07-24,2023-07,Recurring,79,Professional
EVT012949,CUST0890,2023-08-23,2023-08,Recurring,79,Professional
EVT012950,CUST0890,2023-09-22,2023-09,Recurring,79,Professional
EVT012951,CUST0890,2023-10-22,2023-10,Upgrade,149,Professional
EVT012952,CUST0890,2023-11-21,2023-11,Recurring,79,Professional
EVT012953,CUST0890,2023-12-21,2023-12,Recurring,79,Professional
EVT012954,CUST0890,2024-01-20,2024-01,Recurring,79,Professional
EVT012955,CUST0890,2024-02-19,2024-02,Recurring,79,Professional
EVT012956,CUST0890,2024-03-20,2024-03,Recurring,79,Professional
EVT012957,CUST0891,2022-07-29,2022-07,New,149,Business
EVT012958,CUST0891,2022-08-28,2022-08,Recurring,149,Business
EVT012959,CUST0891,2022-09-27,2022-09,Recurring,149,Business
EVT012960,CUST0891,2022-10-27,2022-10,Recurring,149,Business
EVT012961,CUST0891,2022-11-26,2022-11,Recurring,149,Business
EVT012962,CUST0891,2022-12-26,2022-12,Recurring,149,Business
EVT012963,CUST0891,2023-01-25,2023-01,Recurring,149,Business
EVT012964,CUST0891,2023-02-24,2023-02,Recurring,149,Business
EVT012965,CUST0891,2023-03-26,2023-03,Recurring,149,Business
EVT012966,CUST0891,2023-04-25,2023-04,Recurring,149,Business
EVT012967,CUST0891,2023-05-25,2023-05,Recurring,149,Business
EVT012968,CUST0891,2023-06-24,2023-06,Recurring,149,Business
EVT012969,CUST0891,2023-07-24,2023-07,Recurring,149,Business
EVT012970,CUST0891,2023-08-23,2023-08,Recurring,149,Business
EVT012971,CUST0891,2023-09-22,2023-09,Recurring,149,Business
EVT012972,CUST0891,2023-10-22,2023-10,Recurring,149,Business
EVT012973,CUST0891,2023-11-21,2023-11,Recurring,149,Business
EVT012974,CUST0891,2023-12-21,2023-12,Recurring,149,Business
EVT012975,CUST0891,2024-01-20,2024-01,Recurring,149,Business
EVT012976,CUST0891,2024-02-19,2024-02,Recurring,149,Business
EVT012977,CUST0891,2024-03-20,2024-03,Recurring,149,Business
EVT012978,CUST0892,2022-09-29,2022-09,New,149,Business
EVT012979,CUST0892,2022-10-29,2022-10,Recurring,149,Business
EVT012980,CUST0892,2022-11-28,2022-11,Recurring,149,Business
EVT012981,CUST0892,2022-12-28,2022-12,Recurring,149,Business
EVT012982,CUST0892,2023-01-27,2023-01,Recurring,149,Business
EVT012983,CUST0892,2023-02-26,2023-02,Recurring,149,Business
EVT012984,CUST0892,2023-03-28,2023-03,Recurring,149,Business
EVT012985,CUST0892,2023-04-27,2023-04,Recurring,149,Business
EVT012986,CUST0892,2023-05-27,2023-05,Recurring,149,Business
EVT012987,CUST0892,2023-06-26,2023-06,Recurring,149,Business
EVT012988,CUST0892,2023-07-26,2023-07,Recurring,149,Business
EVT012989,CUST0892,2023-08-25,2023-08,Recurring,149,Business
EVT012990,CUST0892,2023-09-24,2023-09,Recurring,149,Business
EVT012991,CUST0892,2023-10-24,2023-10,Recurring,149,Business
EVT012992,CUST0892,2023-11-23,2023-11,Recurring,149,Business
EVT012993,CUST0892,2023-12-23,2023-12,Recurring,149,Business
EVT012994,CUST0892,2024-01-22,2024-01,Recurring,149,Business
EVT012995,CUST0892,2024-02-21,2024-02,Recurring,149,Business
EVT012996,CUST0892,2024-03-22,2024-03,Recurring,149,Business
EVT012997,CUST0893,2022-01-10,2022-01,New,29,Starter
EVT012998,CUST0893,2022-02-09,2022-02,Recurring,29,Starter
EVT012999,CUST0893,2022-03-11,2022-03,Recurring,29,Starter
EVT013000,CUST0893,2022-04-10,2022-04,Recurring,29,Starter
EVT013001,CUST0893,2022-05-10,2022-05,Recurring,29,Starter
EVT013002,CUST0893,2022-06-09,2022-06,Recurring,29,Starter
EVT013003,CUST0893,2022-07-09,2022-07,Recurring,29,Starter
EVT013004,CUST0893,2022-08-08,2022-08,Recurring,29,Starter
EVT013005,CUST0893,2022-09-07,2022-09,Recurring,29,Starter
EVT013006,CUST0893,2022-10-07,2022-10,Recurring,29,Starter
EVT013007,CUST0893,2022-11-06,2022-11,Recurring,29,Starter
EVT013008,CUST0893,2022-12-06,2022-12,Recurring,29,Starter
EVT013009,CUST0893,2023-01-05,2023-01,Recurring,29,Starter
EVT013010,CUST0893,2023-02-04,2023-02,Recurring,29,Starter
EVT013011,CUST0894,2022-10-04,2022-10,New,149,Business
EVT013012,CUST0894,2022-11-03,2022-11,Recurring,149,Business
EVT013013,CUST0894,2022-12-03,2022-12,Recurring,149,Business
EVT013014,CUST0894,2023-01-02,2023-01,Recurring,149,Business
EVT013015,CUST0894,2023-02-01,2023-02,Recurring,149,Business
EVT013016,CUST0894,2023-03-03,2023-03,Recurring,149,Business
EVT013017,CUST0894,2023-04-02,2023-04,Recurring,149,Business
EVT013018,CUST0894,2023-05-02,2023-05,Recurring,149,Business
EVT013019,CUST0894,2023-06-01,2023-06,Recurring,149,Business
EVT013020,CUST0894,2023-07-01,2023-07,Recurring,149,Business
EVT013021,CUST0894,2023-07-31,2023-07,Recurring,149,Business
EVT013022,CUST0894,2023-08-30,2023-08,Recurring,149,Business
EVT013023,CUST0894,2023-09-29,2023-09,Recurring,149,Business
EVT013024,CUST0895,2023-05-12,2023-05,New,79,Professional
EVT013025,CUST0895,2023-06-11,2023-06,Recurring,79,Professional
EVT013026,CUST0895,2023-07-11,2023-07,Recurring,79,Professional
EVT013027,CUST0895,2023-08-10,2023-08,Recurring,79,Professional
EVT013028,CUST0895,2023-09-09,2023-09,Recurring,79,Professional
EVT013029,CUST0895,2023-10-09,2023-10,Recurring,79,Professional
EVT013030,CUST0895,2023-11-08,2023-11,Recurring,79,Professional
EVT013031,CUST0895,2023-12-08,2023-12,Recurring,79,Professional
EVT013032,CUST0895,2024-01-07,2024-01,Recurring,79,Professional
EVT013033,CUST0895,2024-02-06,2024-02,Recurring,79,Professional
EVT013034,CUST0895,2024-03-07,2024-03,Recurring,79,Professional
EVT013035,CUST0896,2023-02-16,2023-02,New,29,Starter
EVT013036,CUST0896,2023-03-18,2023-03,Recurring,29,Starter
EVT013037,CUST0896,2023-04-17,2023-04,Recurring,29,Starter
EVT013038,CUST0897,2023-01-12,2023-01,New,149,Business
EVT013039,CUST0897,2023-02-11,2023-02,Recurring,149,Business
EVT013040,CUST0897,2023-03-13,2023-03,Recurring,149,Business
EVT013041,CUST0897,2023-04-12,2023-04,Recurring,149,Business
EVT013042,CUST0897,2023-05-12,2023-05,Recurring,149,Business
EVT013043,CUST0897,2023-06-11,2023-06,Recurring,149,Business
EVT013044,CUST0897,2023-07-11,2023-07,Recurring,149,Business
EVT013045,CUST0897,2023-08-10,2023-08,Recurring,149,Business
EVT013046,CUST0897,2023-09-09,2023-09,Recurring,149,Business
EVT013047,CUST0897,2023-10-09,2023-10,Recurring,149,Business
EVT013048,CUST0897,2023-11-08,2023-11,Recurring,149,Business
EVT013049,CUST0897,2023-12-08,2023-12,Recurring,149,Business
EVT013050,CUST0897,2024-01-07,2024-01,Recurring,149,Business
EVT013051,CUST0897,2024-02-06,2024-02,Recurring,149,Business
EVT013052,CUST0897,2024-03-07,2024-03,Recurring,149,Business
EVT013053,CUST0898,2022-12-17,2022-12,New,29,Starter
EVT013054,CUST0898,2023-01-16,2023-01,Recurring,29,Starter
EVT013055,CUST0898,2023-02-15,2023-02,Recurring,29,Starter
EVT013056,CUST0898,2023-03-17,2023-03,Recurring,29,Starter
EVT013057,CUST0898,2023-04-16,2023-04,Recurring,29,Starter
EVT013058,CUST0898,2023-05-16,2023-05,Recurring,29,Starter
EVT013059,CUST0898,2023-06-15,2023-06,Recurring,29,Starter
EVT013060,CUST0898,2023-07-15,2023-07,Recurring,29,Starter
EVT013061,CUST0898,2023-08-14,2023-08,Recurring,29,Starter
EVT013062,CUST0898,2023-09-13,2023-09,Recurring,29,Starter
EVT013063,CUST0898,2023-10-13,2023-10,Recurring,29,Starter
EVT013064,CUST0898,2023-11-12,2023-11,Recurring,29,Starter
EVT013065,CUST0898,2023-12-12,2023-12,Recurring,29,Starter
EVT013066,CUST0898,2024-01-11,2024-01,Recurring,29,Starter
EVT013067,CUST0898,2024-02-10,2024-02,Recurring,29,Starter
EVT013068,CUST0898,2024-03-11,2024-03,Recurring,29,Starter
EVT013069,CUST0899,2022-12-19,2022-12,New,299,Enterprise
EVT013070,CUST0899,2023-01-18,2023-01,Recurring,299,Enterprise
EVT013071,CUST0899,2023-02-17,2023-02,Recurring,299,Enterprise
EVT013072,CUST0899,2023-03-19,2023-03,Recurring,299,Enterprise
EVT013073,CUST0899,2023-04-18,2023-04,Recurring,299,Enterprise
EVT013074,CUST0899,2023-05-18,2023-05,Recurring,299,Enterprise
EVT013075,CUST0899,2023-06-17,2023-06,Recurring,299,Enterprise
EVT013076,CUST0899,2023-07-17,2023-07,Recurring,299,Enterprise
EVT013077,CUST0899,2023-08-16,2023-08,Recurring,299,Enterprise
EVT013078,CUST0899,2023-09-15,2023-09,Recurring,299,Enterprise
EVT013079,CUST0899,2023-10-15,2023-10,Recurring,299,Enterprise
EVT013080,CUST0899,2023-11-14,2023-11,Recurring,299,Enterprise
EVT013081,CUST0899,2023-12-14,2023-12,Recurring,299,Enterprise
EVT013082,CUST0899,2024-01-13,2024-01,Recurring,299,Enterprise
EVT013083,CUST0899,2024-02-12,2024-02,Recurring,299,Enterprise
EVT013084,CUST0899,2024-03-13,2024-03,Recurring,299,Enterprise
EVT013085,CUST0900,2022-08-23,2022-08,New,29,Starter
EVT013086,CUST0900,2022-09-22,2022-09,Recurring,29,Starter
EVT013087,CUST0900,2022-10-22,2022-10,Recurring,29,Starter
EVT013088,CUST0900,2022-11-21,2022-11,Recurring,29,Starter
EVT013089,CUST0900,2022-12-21,2022-12,Recurring,29,Starter
EVT013090,CUST0900,2023-01-20,2023-01,Recurring,29,Starter
EVT013091,CUST0900,2023-02-19,2023-02,Recurring,29,Starter
EVT013092,CUST0900,2023-03-21,2023-03,Recurring,29,Starter
EVT013093,CUST0900,2023-04-20,2023-04,Recurring,29,Starter
EVT013094,CUST0900,2023-05-20,2023-05,Recurring,29,Starter
EVT013095,CUST0900,2023-06-19,2023-06,Recurring,29,Starter
EVT013096,CUST0900,2023-07-19,2023-07,Recurring,29,Starter
EVT013097,CUST0900,2023-08-18,2023-08,Recurring,29,Starter
EVT013098,CUST0900,2023-09-17,2023-09,Recurring,29,Starter
EVT013099,CUST0900,2023-10-17,2023-10,Recurring,29,Starter
EVT013100,CUST0900,2023-11-16,2023-11,Recurring,29,Starter
EVT013101,CUST0900,2023-12-16,2023-12,Recurring,29,Starter
EVT013102,CUST0900,2024-01-15,2024-01,Recurring,29,Starter
EVT013103,CUST0900,2024-02-14,2024-02,Recurring,29,Starter
EVT013104,CUST0900,2024-03-15,2024-03,Recurring,29,Starter
EVT013105,CUST0901,2022-01-24,2022-01,New,299,Enterprise
EVT013106,CUST0901,2022-02-23,2022-02,Recurring,299,Enterprise
EVT013107,CUST0901,2022-03-25,2022-03,Recurring,299,Enterprise
EVT013108,CUST0901,2022-04-24,2022-04,Recurring,299,Enterprise
EVT013109,CUST0901,2022-05-24,2022-05,Recurring,299,Enterprise
EVT013110,CUST0901,2022-06-23,2022-06,Recurring,299,Enterprise
EVT013111,CUST0901,2022-07-23,2022-07,Recurring,299,Enterprise
EVT013112,CUST0901,2022-08-22,2022-08,Recurring,299,Enterprise
EVT013113,CUST0901,2022-09-21,2022-09,Recurring,299,Enterprise
EVT013114,CUST0901,2022-10-21,2022-10,Recurring,299,Enterprise
EVT013115,CUST0901,2022-11-20,2022-11,Recurring,299,Enterprise
EVT013116,CUST0901,2022-12-20,2022-12,Recurring,299,Enterprise
EVT013117,CUST0901,2023-01-19,2023-01,Recurring,299,Enterprise
EVT013118,CUST0902,2022-07-12,2022-07,New,29,Starter
EVT013119,CUST0902,2022-08-11,2022-08,Recurring,29,Starter
EVT013120,CUST0902,2022-09-10,2022-09,Recurring,29,Starter
EVT013121,CUST0902,2022-10-10,2022-10,Recurring,29,Starter
EVT013122,CUST0902,2022-11-09,2022-11,Upgrade,79,Starter
EVT013123,CUST0902,2022-12-09,2022-12,Recurring,29,Starter
EVT013124,CUST0902,2023-01-08,2023-01,Recurring,29,Starter
EVT013125,CUST0902,2023-02-07,2023-02,Recurring,29,Starter
EVT013126,CUST0902,2023-03-09,2023-03,Recurring,29,Starter
EVT013127,CUST0902,2023-04-08,2023-04,Recurring,29,Starter
EVT013128,CUST0902,2023-05-08,2023-05,Recurring,29,Starter
EVT013129,CUST0902,2023-06-07,2023-06,Recurring,29,Starter
EVT013130,CUST0902,2023-07-07,2023-07,Recurring,29,Starter
EVT013131,CUST0902,2023-08-06,2023-08,Recurring,29,Starter
EVT013132,CUST0902,2023-09-05,2023-09,Recurring,29,Starter
EVT013133,CUST0902,2023-10-05,2023-10,Recurring,29,Starter
EVT013134,CUST0902,2023-11-04,2023-11,Recurring,29,Starter
EVT013135,CUST0902,2023-12-04,2023-12,Recurring,29,Starter
EVT013136,CUST0902,2024-01-03,2024-01,Recurring,29,Starter
EVT013137,CUST0902,2024-02-02,2024-02,Recurring,29,Starter
EVT013138,CUST0902,2024-03-03,2024-03,Recurring,29,Starter
EVT013139,CUST0903,2022-05-15,2022-05,New,29,Starter
EVT013140,CUST0903,2022-06-14,2022-06,Recurring,29,Starter
EVT013141,CUST0903,2022-07-14,2022-07,Recurring,29,Starter
EVT013142,CUST0903,2022-08-13,2022-08,Recurring,29,Starter
EVT013143,CUST0903,2022-09-12,2022-09,Recurring,29,Starter
EVT013144,CUST0903,2022-10-12,2022-10,Recurring,29,Starter
EVT013145,CUST0903,2022-11-11,2022-11,Recurring,29,Starter
EVT013146,CUST0903,2022-12-11,2022-12,Recurring,29,Starter
EVT013147,CUST0903,2023-01-10,2023-01,Recurring,29,Starter
EVT013148,CUST0903,2023-02-09,2023-02,Recurring,29,Starter
EVT013149,CUST0903,2023-03-11,2023-03,Recurring,29,Starter
EVT013150,CUST0903,2023-04-10,2023-04,Recurring,29,Starter
EVT013151,CUST0903,2023-05-10,2023-05,Recurring,29,Starter
EVT013152,CUST0904,2022-06-10,2022-06,New,299,Enterprise
EVT013153,CUST0904,2022-07-10,2022-07,Recurring,299,Enterprise
EVT013154,CUST0904,2022-08-09,2022-08,Recurring,299,Enterprise
EVT013155,CUST0904,2022-09-08,2022-09,Recurring,299,Enterprise
EVT013156,CUST0904,2022-10-08,2022-10,Recurring,299,Enterprise
EVT013157,CUST0904,2022-11-07,2022-11,Recurring,299,Enterprise
EVT013158,CUST0904,2022-12-07,2022-12,Recurring,299,Enterprise
EVT013159,CUST0904,2023-01-06,2023-01,Recurring,299,Enterprise
EVT013160,CUST0904,2023-02-05,2023-02,Recurring,299,Enterprise
EVT013161,CUST0904,2023-03-07,2023-03,Recurring,299,Enterprise
EVT013162,CUST0904,2023-04-06,2023-04,Recurring,299,Enterprise
EVT013163,CUST0904,2023-05-06,2023-05,Recurring,299,Enterprise
EVT013164,CUST0904,2023-06-05,2023-06,Recurring,299,Enterprise
EVT013165,CUST0904,2023-07-05,2023-07,Recurring,299,Enterprise
EVT013166,CUST0905,2022-10-03,2022-10,New,79,Professional
EVT013167,CUST0905,2022-11-02,2022-11,Recurring,79,Professional
EVT013168,CUST0905,2022-12-02,2022-12,Recurring,79,Professional
EVT013169,CUST0905,2023-01-01,2023-01,Recurring,79,Professional
EVT013170,CUST0905,2023-01-31,2023-01,Recurring,79,Professional
EVT013171,CUST0905,2023-03-02,2023-03,Recurring,79,Professional
EVT013172,CUST0905,2023-04-01,2023-04,Recurring,79,Professional
EVT013173,CUST0905,2023-05-01,2023-05,Recurring,79,Professional
EVT013174,CUST0905,2023-05-31,2023-05,Recurring,79,Professional
EVT013175,CUST0905,2023-06-30,2023-06,Recurring,79,Professional
EVT013176,CUST0905,2023-07-30,2023-07,Recurring,79,Professional
EVT013177,CUST0905,2023-08-29,2023-08,Recurring,79,Professional
EVT013178,CUST0905,2023-09-28,2023-09,Recurring,79,Professional
EVT013179,CUST0905,2023-10-28,2023-10,Recurring,79,Professional
EVT013180,CUST0905,2023-11-27,2023-11,Recurring,79,Professional
EVT013181,CUST0905,2023-12-27,2023-12,Recurring,79,Professional
EVT013182,CUST0905,2024-01-26,2024-01,Recurring,79,Professional
EVT013183,CUST0905,2024-02-25,2024-02,Recurring,79,Professional
EVT013184,CUST0905,2024-03-26,2024-03,Recurring,79,Professional
EVT013185,CUST0906,2022-02-21,2022-02,New,79,Professional
EVT013186,CUST0906,2022-03-23,2022-03,Recurring,79,Professional
EVT013187,CUST0906,2022-04-22,2022-04,Recurring,79,Professional
EVT013188,CUST0906,2022-05-22,2022-05,Recurring,79,Professional
EVT013189,CUST0906,2022-06-21,2022-06,Recurring,79,Professional
EVT013190,CUST0906,2022-07-21,2022-07,Recurring,79,Professional
EVT013191,CUST0906,2022-08-20,2022-08,Recurring,79,Professional
EVT013192,CUST0906,2022-09-19,2022-09,Recurring,79,Professional
EVT013193,CUST0906,2022-10-19,2022-10,Upgrade,149,Professional
EVT013194,CUST0906,2022-11-18,2022-11,Recurring,79,Professional
EVT013195,CUST0906,2022-12-18,2022-12,Recurring,79,Professional
EVT013196,CUST0906,2023-01-17,2023-01,Recurring,79,Professional
EVT013197,CUST0906,2023-02-16,2023-02,Recurring,79,Professional
EVT013198,CUST0907,2022-10-21,2022-10,New,29,Starter
EVT013199,CUST0907,2022-11-20,2022-11,Recurring,29,Starter
EVT013200,CUST0907,2022-12-20,2022-12,Recurring,29,Starter
EVT013201,CUST0907,2023-01-19,2023-01,Recurring,29,Starter
EVT013202,CUST0907,2023-02-18,2023-02,Recurring,29,Starter
EVT013203,CUST0907,2023-03-20,2023-03,Recurring,29,Starter
EVT013204,CUST0907,2023-04-19,2023-04,Recurring,29,Starter
EVT013205,CUST0907,2023-05-19,2023-05,Recurring,29,Starter
EVT013206,CUST0907,2023-06-18,2023-06,Recurring,29,Starter
EVT013207,CUST0907,2023-07-18,2023-07,Recurring,29,Starter
EVT013208,CUST0907,2023-08-17,2023-08,Recurring,29,Starter
EVT013209,CUST0907,2023-09-16,2023-09,Recurring,29,Starter
EVT013210,CUST0907,2023-10-16,2023-10,Recurring,29,Starter
EVT013211,CUST0907,2023-11-15,2023-11,Recurring,29,Starter
EVT013212,CUST0907,2023-12-15,2023-12,Recurring,29,Starter
EVT013213,CUST0907,2024-01-14,2024-01,Recurring,29,Starter
EVT013214,CUST0907,2024-02-13,2024-02,Recurring,29,Starter
EVT013215,CUST0907,2024-03-14,2024-03,Recurring,29,Starter
EVT013216,CUST0908,2022-08-11,2022-08,New,79,Professional
EVT013217,CUST0908,2022-09-10,2022-09,Recurring,79,Professional
EVT013218,CUST0909,2023-01-07,2023-01,New,29,Starter
EVT013219,CUST0909,2023-02-06,2023-02,Recurring,29,Starter
EVT013220,CUST0909,2023-03-08,2023-03,Recurring,29,Starter
EVT013221,CUST0909,2023-04-07,2023-04,Recurring,29,Starter
EVT013222,CUST0909,2023-05-07,2023-05,Recurring,29,Starter
EVT013223,CUST0909,2023-06-06,2023-06,Recurring,29,Starter
EVT013224,CUST0909,2023-07-06,2023-07,Recurring,29,Starter
EVT013225,CUST0909,2023-08-05,2023-08,Recurring,29,Starter
EVT013226,CUST0909,2023-09-04,2023-09,Recurring,29,Starter
EVT013227,CUST0909,2023-10-04,2023-10,Recurring,29,Starter
EVT013228,CUST0909,2023-11-03,2023-11,Recurring,29,Starter
EVT013229,CUST0909,2023-12-03,2023-12,Recurring,29,Starter
