customer_id,signup_date,plan_name,billing_cycle,industry,country,acquisition_channel,company_size,monthly_price,annual_price,contract_value,is_churned,churn_date,tenure_months,usage_score,support_tickets,cancel_reason
CUST0688,2023-06-20,Business,Annual,EdTech,Nigeria,Direct,11-50,149,1430,1430,0,,9,59,3,
CUST0689,2023-01-22,Starter,Annual,Logistics,USA,Social Media,1-10,29,278,278,0,,14,34,3,
CUST0690,2023-05-07,Professional,Annual,E-Commerce,Germany,Organic Search,11-50,79,758,758,0,,10,57,0,
CUST0691,2023-01-27,Enterprise,Monthly,EdTech,USA,Paid Ads,1-10,299,2870,299,0,,14,75,3,
CUST0692,2023-09-23,Professional,Monthly,HR Tech,India,Organic Search,11-50,79,758,79,0,,6,76,0,
CUST0693,2023-03-20,Starter,Annual,FinTech,Canada,Organic Search,201-500,29,278,278,0,,12,67,3,
CUST0694,2022-01-28,Starter,Annual,HR Tech,Australia,Referral,1-10,29,278,278,1,2023-01-23,12,27,8,No longer needed
CUST0695,2022-10-27,Starter,Monthly,HealthTech,Germany,Paid Ads,51-200,29,278,29,1,2023-02-24,4,65,4,No longer needed
CUST0696,2022-06-28,Enterprise,Annual,HR Tech,Canada,Referral,51-200,299,2870,2870,1,2023-06-23,12,36,3,Poor support
CUST0697,2022-11-08,Enterprise,Annual,HR Tech,Germany,Referral,11-50,299,2870,2870,1,2023-11-03,12,42,5,Too expensive
CUST0698,2023-01-30,Business,Monthly,E-Commerce,Australia,Partner,51-200,149,1430,149,0,,14,79,1,
CUST0699,2023-01-29,Starter,Monthly,FinTech,Australia,Direct,500+,29,278,29,0,,14,46,3,
CUST0700,2022-06-12,Starter,Annual,EdTech,Nigeria,Direct,51-200,29,278,278,1,2022-11-09,5,21,8,No longer needed
CUST0701,2022-04-09,Starter,Monthly,E-Commerce,Nigeria,Partner,51-200,29,278,29,1,2023-06-03,14,41,8,Switched to competitor
CUST0702,2022-04-12,Professional,Monthly,Media,Germany,Organic Search,51-200,79,758,79,1,2023-01-07,9,45,5,Missing features
CUST0703,2022-03-16,Starter,Annual,HR Tech,Australia,Organic Search,51-200,29,278,278,1,2022-05-15,2,72,6,Too expensive
CUST0704,2023-01-14,Enterprise,Monthly,SaaS,India,Direct,51-200,299,2870,299,0,,14,73,3,
CUST0705,2022-07-14,Professional,Annual,HR Tech,Canada,Social Media,11-50,79,758,758,1,2023-08-08,13,19,1,Too expensive
CUST0706,2022-08-30,Professional,Annual,HealthTech,Brazil,Referral,11-50,79,758,758,1,2023-08-25,12,61,3,Too expensive
CUST0707,2023-04-10,Business,Monthly,E-Commerce,Germany,Paid Ads,1-10,149,1430,149,1,2023-10-07,6,57,1,Too expensive
CUST0708,2022-10-07,Professional,Annual,Logistics,USA,Paid Ads,11-50,79,758,758,1,2023-04-05,6,33,2,Too expensive
CUST0709,2022-06-21,Professional,Monthly,Media,Germany,Social Media,1-10,79,758,79,1,2022-08-20,2,2,6,Too expensive
CUST0710,2023-02-01,Professional,Annual,SaaS,UK,Partner,11-50,79,758,758,1,2024-01-27,12,38,8,Usability issues
CUST0711,2022-03-18,Starter,Monthly,HealthTech,UK,Organic Search,1-10,29,278,29,0,,24,70,1,
CUST0712,2022-01-31,Professional,Monthly,E-Commerce,USA,Social Media,1-10,79,758,79,0,,26,66,0,
CUST0713,2023-03-23,Starter,Monthly,E-Commerce,Australia,Referral,11-50,29,278,29,1,2023-10-19,7,47,7,Switched to competitor
CUST0714,2022-02-01,Enterprise,Monthly,HealthTech,Nigeria,Direct,500+,299,2870,299,0,,26,47,1,
CUST0715,2022-07-25,Starter,Monthly,SaaS,Canada,Direct,1-10,29,278,29,0,,20,78,3,
CUST0716,2022-09-07,Business,Monthly,SaaS,Brazil,Referral,1-10,149,1430,149,1,2023-11-01,14,30,2,Budget cuts
CUST0717,2022-12-14,Enterprise,Monthly,EdTech,Australia,Referral,51-200,299,2870,299,0,,15,58,2,
CUST0718,2022-06-05,Business,Monthly,SaaS,Australia,Organic Search,51-200,149,1430,149,0,,22,65,3,
CUST0719,2023-09-24,Business,Monthly,HR Tech,Brazil,Social Media,51-200,149,1430,149,0,,6,79,3,
CUST0720,2023-04-26,Professional,Annual,Logistics,Canada,Organic Search,1-10,79,758,758,0,,11,37,2,
CUST0721,2023-03-20,Professional,Monthly,E-Commerce,Germany,Direct,201-500,79,758,79,1,2023-06-18,3,26,4,Switched to competitor
CUST0722,2023-07-01,Enterprise,Monthly,SaaS,Nigeria,Organic Search,11-50,299,2870,299,0,,9,61,1,
CUST0723,2023-06-07,Business,Monthly,Logistics,India,Referral,51-200,149,1430,149,1,2023-10-05,4,42,3,Budget cuts
CUST0724,2022-04-12,Professional,Annual,FinTech,Australia,Referral,11-50,79,758,758,1,2023-05-07,13,1,3,Poor support
CUST0725,2022-04-24,Starter,Annual,Logistics,UK,Social Media,11-50,29,278,278,1,2023-06-18,14,64,2,Too expensive
CUST0726,2023-03-29,Starter,Monthly,SaaS,Brazil,Direct,201-500,29,278,29,1,2023-05-28,2,45,5,No longer needed
CUST0727,2022-05-06,Professional,Monthly,Media,Canada,Direct,51-200,79,758,79,0,,23,80,0,
CUST0728,2022-05-23,Business,Annual,SaaS,Germany,Partner,1-10,149,1430,1430,1,2023-07-17,14,56,0,Too expensive
CUST0729,2023-04-30,Professional,Monthly,Logistics,Canada,Referral,51-200,79,758,79,0,,11,89,2,
CUST0730,2022-05-17,Starter,Monthly,SaaS,Germany,Organic Search,11-50,29,278,29,0,,22,64,1,
CUST0731,2022-02-04,Starter,Monthly,EdTech,Canada,Partner,201-500,29,278,29,1,2023-05-30,16,32,7,Poor support
CUST0732,2023-01-25,Enterprise,Annual,FinTech,Germany,Organic Search,500+,299,2870,2870,0,,14,59,2,
CUST0733,2023-02-11,Professional,Annual,Media,USA,Organic Search,51-200,79,758,758,0,,13,39,2,
CUST0734,2023-08-22,Business,Annual,E-Commerce,USA,Direct,1-10,149,1430,1430,0,,7,47,2,
CUST0735,2022-06-18,Business,Monthly,EdTech,USA,Referral,11-50,149,1430,149,1,2023-02-13,8,60,6,Missing features
CUST0736,2022-06-30,Professional,Monthly,EdTech,Australia,Social Media,11-50,79,758,79,1,2023-03-27,9,29,8,Budget cuts
CUST0737,2022-06-30,Starter,Monthly,FinTech,USA,Paid Ads,51-200,29,278,29,0,,21,62,3,
CUST0738,2022-06-26,Starter,Annual,FinTech,India,Social Media,1-10,29,278,278,1,2023-06-21,12,94,1,Too expensive
CUST0739,2022-06-25,Professional,Annual,Logistics,Germany,Social Media,11-50,79,758,758,1,2023-08-19,14,32,7,Poor support
CUST0740,2023-09-16,Starter,Monthly,E-Commerce,Germany,Organic Search,11-50,29,278,29,0,,6,43,2,
CUST0741,2022-04-11,Starter,Monthly,EdTech,Brazil,Direct,1-10,29,278,29,1,2022-05-11,1,29,8,Too expensive
CUST0742,2023-02-02,Professional,Monthly,HR Tech,Australia,Referral,1-10,79,758,79,0,,14,58,0,
CUST0743,2023-04-13,Starter,Monthly,E-Commerce,USA,Direct,11-50,29,278,29,1,2024-03-08,11,53,5,No longer needed
CUST0744,2022-11-27,Professional,Monthly,FinTech,Canada,Partner,500+,79,758,79,0,,16,62,2,
CUST0745,2022-02-16,Professional,Annual,EdTech,Nigeria,Organic Search,201-500,79,758,758,0,,25,55,2,
CUST0746,2022-02-20,Professional,Monthly,FinTech,Nigeria,Direct,11-50,79,758,79,1,2022-05-21,3,31,7,Budget cuts
CUST0747,2022-04-02,Starter,Annual,Logistics,UK,Organic Search,201-500,29,278,278,1,2023-04-27,13,15,8,Too expensive
CUST0748,2022-04-20,Starter,Annual,HR Tech,Nigeria,Paid Ads,1-10,29,278,278,1,2022-05-20,1,11,1,Missing features
CUST0749,2022-08-08,Starter,Annual,Logistics,USA,Organic Search,11-50,29,278,278,1,2023-08-03,12,35,3,Too expensive
CUST0750,2022-08-24,Starter,Annual,Logistics,India,Social Media,11-50,29,278,278,1,2023-09-18,13,60,3,Too expensive
CUST0751,2023-03-01,Business,Annual,FinTech,Australia,Organic Search,1-10,149,1430,1430,0,2024-03-31,17,54,3,
CUST0752,2023-01-07,Starter,Annual,SaaS,UK,Social Media,11-50,29,278,278,1,2024-01-02,12,43,4,Too expensive
CUST0753,2023-01-22,Business,Annual,Media,USA,Partner,51-200,149,1430,1430,1,2024-01-17,12,60,1,Too expensive
CUST0754,2023-08-04,Enterprise,Annual,HR Tech,USA,Direct,51-200,299,2870,2870,0,,8,63,3,
CUST0755,2022-12-04,Professional,Annual,E-Commerce,Nigeria,Paid Ads,51-200,79,758,758,1,2023-11-29,12,36,5,Too expensive
CUST0756,2022-02-26,Business,Monthly,Media,USA,Partner,500+,149,1430,149,0,,25,26,0,
CUST0757,2023-09-19,Business,Annual,Logistics,Australia,Paid Ads,51-200,149,1430,1430,0,,6,66,0,
CUST0758,2022-06-24,Business,Monthly,E-Commerce,Nigeria,Partner,500+,149,1430,149,0,,21,87,3,
CUST0759,2022-05-01,Enterprise,Annual,Logistics,Australia,Referral,51-200,299,2870,2870,1,2023-06-25,14,63,1,Too expensive
CUST0760,2023-07-22,Business,Monthly,EdTech,Canada,Social Media,201-500,149,1430,149,0,,8,74,1,
CUST0761,2023-09-26,Business,Monthly,Media,Nigeria,Referral,11-50,149,1430,149,1,2024-03-24,6,32,5,Switched to competitor
CUST0762,2023-06-05,Starter,Annual,EdTech,Nigeria,Organic Search,51-200,29,278,278,0,,10,50,2,
CUST0763,2022-04-30,Professional,Monthly,E-Commerce,Australia,Social Media,11-50,79,758,79,1,2023-01-25,9,14,3,Poor support
CUST0764,2022-05-10,Professional,Monthly,SaaS,Nigeria,Referral,11-50,79,758,79,0,,23,75,3,
CUST0765,2023-07-08,Professional,Annual,HR Tech,Australia,Direct,1-10,79,758,758,0,2024-03-31,22,79,1,
CUST0766,2023-06-30,Professional,Annual,EdTech,USA,Organic Search,11-50,79,758,758,0,2024-03-31,14,72,1,
CUST0767,2023-02-13,Professional,Annual,SaaS,USA,Organic Search,51-200,79,758,758,0,,13,53,3,
CUST0768,2023-03-15,Enterprise,Monthly,EdTech,UK,Paid Ads,11-50,299,2870,299,0,,12,68,2,
CUST0769,2023-02-02,Enterprise,Monthly,EdTech,Canada,Social Media,1-10,299,2870,299,1,2023-06-02,4,39,5,Poor support
CUST0770,2022-08-12,Professional,Monthly,SaaS,UK,Social Media,11-50,79,758,79,0,,19,62,3,
CUST0771,2022-11-15,Professional,Monthly,Media,Canada,Direct,1-10,79,758,79,1,2023-09-11,10,16,4,Too expensive
CUST0772,2022-09-25,Professional,Annual,HealthTech,India,Partner,11-50,79,758,758,1,2023-10-20,13,56,6,Too expensive
CUST0773,2022-10-13,Business,Monthly,Media,Australia,Paid Ads,11-50,149,1430,149,0,,17,56,1,
CUST0774,2022-04-05,Starter,Monthly,SaaS,Nigeria,Organic Search,11-50,29,278,29,0,,24,54,2,
CUST0775,2023-04-30,Starter,Annual,FinTech,Australia,Paid Ads,11-50,29,278,278,0,,11,57,0,
CUST0776,2023-01-25,Starter,Monthly,HR Tech,UK,Direct,500+,29,278,29,0,,14,70,2,
CUST0777,2022-05-17,Business,Annual,E-Commerce,India,Organic Search,11-50,149,1430,1430,0,,22,65,1,
CUST0778,2022-05-31,Business,Monthly,Logistics,Germany,Social Media,1-10,149,1430,149,0,,22,75,0,
CUST0779,2022-02-02,Professional,Monthly,Media,Germany,Direct,1-10,79,758,79,1,2023-06-27,17,31,4,Poor support
CUST0780,2022-12-19,Professional,Monthly,E-Commerce,Brazil,Direct,51-200,79,758,79,1,2023-02-17,2,50,1,Too expensive
CUST0781,2023-03-20,Professional,Monthly,HR Tech,UK,Direct,1-10,79,758,79,1,2023-07-18,4,29,4,Too expensive
CUST0782,2023-06-19,Business,Monthly,Media,USA,Partner,1-10,149,1430,149,0,,9,83,1,
CUST0783,2023-05-02,Starter,Monthly,EdTech,Canada,Social Media,11-50,29,278,29,0,,11,70,0,
CUST0784,2023-07-13,Starter,Annual,SaaS,Canada,Referral,1-10,29,278,278,0,,8,69,3,
CUST0785,2022-10-08,Starter,Monthly,E-Commerce,UK,Direct,11-50,29,278,29,0,,18,71,0,
CUST0786,2023-09-26,Enterprise,Annual,HR Tech,Brazil,Partner,11-50,299,2870,2870,0,2024-03-31,14,80,2,
CUST0787,2022-02-11,Starter,Annual,HR Tech,UK,Partner,1-10,29,278,278,1,2023-04-07,14,73,1,Too expensive
CUST0788,2022-11-30,Professional,Annual,SaaS,UK,Direct,201-500,79,758,758,0,,16,60,2,
CUST0789,2023-02-22,Business,Monthly,FinTech,India,Direct,201-500,149,1430,149,0,,13,57,1,
CUST0790,2022-11-07,Professional,Monthly,SaaS,USA,Partner,1-10,79,758,79,1,2024-03-31,17,45,2,Usability issues
CUST0791,2023-03-28,Starter,Annual,SaaS,Australia,Referral,1-10,29,278,278,0,,12,86,2,
CUST0792,2022-07-22,Enterprise,Annual,HR Tech,UK,Social Media,51-200,299,2870,2870,0,,20,52,2,
CUST0793,2023-05-01,Business,Monthly,HR Tech,Australia,Organic Search,201-500,149,1430,149,1,2023-11-27,7,27,6,Missing features
CUST0794,2022-06-19,Professional,Monthly,HR Tech,Nigeria,Social Media,51-200,79,758,79,0,,21,60,1,
CUST0795,2022-02-03,Professional,Annual,HR Tech,Canada,Paid Ads,51-200,79,758,758,1,2022-06-03,4,45,2,Too expensive
CUST0796,2023-05-02,Starter,Monthly,E-Commerce,Germany,Partner,51-200,29,278,29,1,2023-06-01,1,29,5,Usability issues
CUST0797,2023-02-21,Professional,Monthly,SaaS,Brazil,Organic Search,51-200,79,758,79,0,,13,71,3,
CUST0798,2022-02-13,Business,Annual,SaaS,Nigeria,Partner,201-500,149,1430,1430,1,2023-04-09,14,21,3,Too expensive
CUST0799,2022-02-04,Professional,Annual,FinTech,UK,Direct,201-500,79,758,758,0,,26,63,0,
CUST0800,2022-12-28,Starter,Monthly,SaaS,Brazil,Referral,51-200,29,278,29,1,2024-02-21,14,11,3,Poor support
CUST0801,2022-08-06,Professional,Monthly,HR Tech,India,Paid Ads,11-50,79,758,79,1,2023-11-29,16,31,7,Poor support
CUST0802,2023-05-13,Starter,Annual,HR Tech,USA,Organic Search,11-50,29,278,278,0,,10,84,0,
CUST0803,2023-07-31,Business,Monthly,FinTech,USA,Referral,51-200,149,1430,149,1,2024-01-27,6,30,8,Poor support
CUST0804,2022-09-15,Business,Monthly,HealthTech,Nigeria,Referral,51-200,149,1430,149,0,,18,64,1,
CUST0805,2022-10-01,Business,Monthly,Media,USA,Paid Ads,11-50,149,1430,149,1,2023-06-28,9,38,5,Too expensive
CUST0806,2023-06-09,Enterprise,Annual,SaaS,Australia,Paid Ads,500+,299,2870,2870,0,2024-03-31,15,59,1,
CUST0807,2022-08-09,Enterprise,Annual,Media,Australia,Partner,11-50,299,2870,2870,0,,20,80,0,
CUST0808,2023-07-25,Professional,Annual,E-Commerce,UK,Referral,11-50,79,758,758,0,2024-03-31,13,62,1,
CUST0809,2022-05-10,Business,Monthly,Logistics,Canada,Referral,1-10,149,1430,149,1,2023-09-02,16,21,2,Poor support
CUST0810,2022-05-27,Starter,Monthly,Media,USA,Partner,1-10,29,278,29,0,,22,50,1,
CUST0811,2022-03-16,Enterprise,Annual,SaaS,Australia,Direct,11-50,299,2870,2870,0,,24,57,1,
CUST0812,2022-09-11,Starter,Monthly,E-Commerce,Brazil,Partner,1-10,29,278,29,0,,18,78,0,
CUST0813,2022-05-13,Starter,Annual,HealthTech,Nigeria,Paid Ads,1-10,29,278,278,1,2023-07-07,14,33,7,Poor support
CUST0814,2023-07-24,Business,Monthly,E-Commerce,Canada,Paid Ads,51-200,149,1430,149,0,,8,41,0,
CUST0815,2022-11-30,Business,Annual,HR Tech,Nigeria,Paid Ads,51-200,149,1430,1430,0,,16,52,0,
CUST0816,2023-05-06,Enterprise,Monthly,E-Commerce,Australia,Organic Search,201-500,299,2870,299,0,,11,61,2,
CUST0817,2022-11-16,Professional,Monthly,SaaS,Australia,Organic Search,51-200,79,758,79,0,,16,66,3,
CUST0818,2023-01-18,Professional,Monthly,HR Tech,Canada,Social Media,500+,79,758,79,0,,14,62,3,
CUST0819,2022-03-03,Starter,Annual,HealthTech,Germany,Organic Search,500+,29,278,278,0,,25,78,3,
CUST0820,2022-12-19,Enterprise,Monthly,HealthTech,Canada,Referral,51-200,299,2870,299,0,,15,53,3,
CUST0821,2022-05-27,Starter,Monthly,Logistics,USA,Referral,1-10,29,278,29,0,,22,75,1,
CUST0822,2023-05-22,Business,Monthly,SaaS,Australia,Paid Ads,11-50,149,1430,149,0,,10,60,2,
CUST0823,2022-01-29,Enterprise,Monthly,HealthTech,UK,Partner,1-10,299,2870,299,0,,26,67,2,
CUST0824,2022-10-11,Enterprise,Annual,SaaS,USA,Social Media,11-50,299,2870,2870,1,2022-11-10,1,28,8,Switched to competitor
CUST0825,2023-03-19,Business,Annual,Media,India,Referral,51-200,149,1430,1430,1,2023-04-18,1,49,7,No longer needed
CUST0826,2022-12-19,Starter,Monthly,E-Commerce,Germany,Paid Ads,11-50,29,278,29,0,,15,60,3,
CUST0827,2022-09-19,Enterprise,Annual,SaaS,Nigeria,Referral,11-50,299,2870,2870,0,,18,49,3,
CUST0828,2022-05-14,Starter,Monthly,HealthTech,Brazil,Partner,500+,29,278,29,0,,22,76,0,
CUST0829,2022-08-19,Starter,Monthly,EdTech,Australia,Direct,11-50,29,278,29,0,,19,80,0,
CUST0830,2023-02-19,Business,Monthly,HealthTech,India,Organic Search,51-200,149,1430,149,1,2023-07-19,5,32,8,Switched to competitor
CUST0831,2022-02-28,Starter,Monthly,HealthTech,Nigeria,Partner,51-200,29,278,29,0,,25,76,0,
CUST0832,2022-07-04,Enterprise,Annual,HR Tech,UK,Referral,11-50,299,2870,2870,0,,21,56,0,
CUST0833,2023-03-26,Starter,Annual,Logistics,Canada,Paid Ads,201-500,29,278,278,1,2024-03-20,12,58,2,Switched to competitor
CUST0834,2023-01-24,Starter,Monthly,HR Tech,Australia,Paid Ads,201-500,29,278,29,1,2024-01-19,12,57,8,Usability issues
CUST0835,2022-07-24,Professional,Monthly,Media,Australia,Direct,51-200,79,758,79,0,,20,67,2,
CUST0836,2022-12-20,Professional,Monthly,E-Commerce,UK,Organic Search,1-10,79,758,79,0,,15,86,2,
CUST0837,2023-08-09,Enterprise,Annual,FinTech,Australia,Social Media,11-50,299,2870,2870,0,,7,88,2,
CUST0838,2023-07-26,Business,Annual,Logistics,Nigeria,Social Media,51-200,149,1430,1430,0,,8,45,3,
CUST0839,2022-05-28,Professional,Monthly,HR Tech,India,Paid Ads,1-10,79,758,79,0,,22,60,1,
CUST0840,2023-01-06,Business,Annual,Media,Brazil,Social Media,51-200,149,1430,1430,1,2024-03-01,14,4,8,Too expensive
CUST0841,2022-12-23,Business,Monthly,E-Commerce,UK,Partner,11-50,149,1430,149,0,,15,59,0,
CUST0842,2023-08-04,Enterprise,Monthly,HR Tech,USA,Partner,500+,299,2870,299,0,,8,49,3,
CUST0843,2022-11-28,Professional,Monthly,SaaS,UK,Direct,1-10,79,758,79,0,,16,57,3,
CUST0844,2023-04-14,Starter,Annual,SaaS,Brazil,Paid Ads,51-200,29,278,278,0,,11,31,0,
CUST0845,2023-02-20,Professional,Monthly,FinTech,Australia,Paid Ads,11-50,79,758,79,0,,13,70,2,
CUST0846,2023-07-04,Enterprise,Annual,E-Commerce,Germany,Referral,51-200,299,2870,2870,0,,9,69,1,
CUST0847,2023-05-07,Professional,Monthly,HR Tech,India,Partner,1-10,79,758,79,0,,10,70,2,
CUST0848,2022-08-07,Professional,Monthly,Logistics,UK,Social Media,51-200,79,758,79,0,,20,77,3,
CUST0849,2023-03-12,Enterprise,Annual,HealthTech,USA,Partner,51-200,299,2870,2870,0,,12,58,0,
CUST0850,2022-02-10,Starter,Monthly,Logistics,Australia,Organic Search,201-500,29,278,29,0,,26,52,1,
CUST0851,2022-01-17,Enterprise,Annual,HR Tech,Nigeria,Paid Ads,500+,299,2870,2870,0,,26,55,1,
CUST0852,2022-02-25,Professional,Annual,Media,India,Social Media,1-10,79,758,758,1,2023-02-20,12,71,2,Too expensive
CUST0853,2022-11-05,Professional,Monthly,Logistics,Brazil,Social Media,201-500,79,758,79,0,,17,73,2,
CUST0854,2022-06-27,Enterprise,Annual,HealthTech,Brazil,Direct,11-50,299,2870,2870,1,2023-07-22,13,38,8,Too expensive
CUST0855,2023-06-28,Business,Annual,HR Tech,UK,Direct,1-10,149,1430,1430,0,2024-03-31,12,74,2,
CUST0856,2022-06-07,Starter,Monthly,EdTech,Brazil,Paid Ads,500+,29,278,29,1,2023-01-03,7,10,4,Budget cuts
CUST0857,2023-02-12,Professional,Monthly,HR Tech,Australia,Social Media,11-50,79,758,79,0,,13,68,3,
CUST0858,2023-06-11,Business,Annual,SaaS,Brazil,Partner,1-10,149,1430,1430,0,2024-03-31,13,66,1,
CUST0859,2022-11-20,Business,Annual,Media,Brazil,Paid Ads,500+,149,1430,1430,1,2023-11-15,12,61,3,Too expensive
CUST0860,2022-03-09,Enterprise,Annual,SaaS,India,Social Media,1-10,299,2870,2870,1,2023-05-03,14,41,8,Too expensive
CUST0861,2023-03-29,Professional,Annual,HR Tech,Germany,Social Media,1-10,79,758,758,1,2024-03-23,12,52,8,Budget cuts
CUST0862,2022-12-25,Starter,Annual,E-Commerce,Canada,Partner,11-50,29,278,278,1,2023-01-24,1,44,4,Too expensive
CUST0863,2022-07-17,Enterprise,Monthly,HealthTech,Nigeria,Social Media,51-200,299,2870,299,0,,20,76,0,
CUST0864,2023-09-14,Business,Monthly,Media,USA,Partner,11-50,149,1430,149,0,,6,65,2,
CUST0865,2023-06-01,Business,Annual,FinTech,Germany,Organic Search,51-200,149,1430,1430,0,2024-03-31,12,74,1,
CUST0866,2022-05-19,Starter,Monthly,Media,UK,Direct,11-50,29,278,29,1,2023-08-12,15,80,3,Budget cuts
CUST0867,2022-09-03,Enterprise,Annual,Media,Canada,Organic Search,11-50,299,2870,2870,1,2023-09-28,13,43,7,Poor support
CUST0868,2023-05-27,Starter,Monthly,Logistics,UK,Social Media,500+,29,278,29,0,,10,69,0,
CUST0869,2023-03-24,Starter,Monthly,SaaS,Brazil,Paid Ads,11-50,29,278,29,1,2023-04-23,1,24,7,Budget cuts
CUST0870,2023-01-13,Starter,Annual,E-Commerce,Canada,Direct,1-10,29,278,278,1,2024-01-08,12,58,7,No longer needed
CUST0871,2023-04-19,Starter,Monthly,HealthTech,Nigeria,Referral,11-50,29,278,29,0,,11,100,0,
CUST0872,2022-03-11,Starter,Monthly,SaaS,Brazil,Organic Search,500+,29,278,29,0,,25,60,2,
CUST0873,2023-09-30,Starter,Annual,EdTech,Canada,Partner,51-200,29,278,278,1,2023-10-30,1,44,2,Too expensive
CUST0874,2023-08-05,Starter,Monthly,HR Tech,Germany,Social Media,1-10,29,278,29,0,,7,71,2,
CUST0875,2023-08-23,Professional,Annual,EdTech,Australia,Organic Search,1-10,79,758,758,0,,7,48,2,
CUST0876,2022-08-18,Starter,Monthly,E-Commerce,Germany,Social Media,1-10,29,278,29,1,2023-02-14,6,50,1,Missing features
CUST0877,2023-05-07,Professional,Monthly,SaaS,Australia,Direct,1-10,79,758,79,0,,10,79,0,
CUST0878,2022-09-13,Starter,Monthly,Media,Nigeria,Direct,51-200,29,278,29,1,2023-02-10,5,36,3,Too expensive
CUST0879,2022-11-20,Business,Monthly,E-Commerce,UK,Partner,1-10,149,1430,149,0,,16,67,3,
CUST0880,2023-04-08,Starter,Annual,Media,UK,Partner,51-200,29,278,278,1,2023-05-08,1,22,5,Too expensive
CUST0881,2022-12-24,Professional,Annual,Media,Brazil,Paid Ads,11-50,79,758,758,0,,15,62,2,
CUST0882,2022-07-15,Business,Monthly,HealthTech,USA,Direct,1-10,149,1430,149,0,,20,63,3,
CUST0883,2023-08-13,Starter,Monthly,FinTech,UK,Partner,11-50,29,278,29,0,,7,85,3,
CUST0884,2022-09-22,Professional,Monthly,Media,USA,Direct,1-10,79,758,79,0,,18,73,0,
CUST0885,2023-09-19,Enterprise,Annual,Media,Nigeria,Social Media,1-10,299,2870,2870,0,,6,62,1,
CUST0886,2023-09-09,Professional,Monthly,E-Commerce,UK,Paid Ads,51-200,79,758,79,0,,6,99,0,
CUST0887,2023-08-21,Starter,Annual,E-Commerce,India,Partner,51-200,29,278,278,1,2023-09-20,1,33,5,No longer needed
CUST0888,2023-02-26,Business,Annual,EdTech,Germany,Paid Ads,500+,149,1430,1430,0,,13,60,2,
CUST0889,2023-07-14,Professional,Annual,Media,UK,Social Media,11-50,79,758,758,0,,8,50,1,
CUST0890,2023-06-24,Professional,Monthly,HealthTech,UK,Direct,1-10,79,758,79,0,,9,75,3,
CUST0891,2022-07-29,Business,Monthly,SaaS,Australia,Referral,51-200,149,1430,149,0,,20,73,0,
CUST0892,2022-09-29,Business,Monthly,EdTech,India,Direct,11-50,149,1430,149,0,,18,73,2,
CUST0893,2022-01-10,Starter,Annual,SaaS,Canada,Referral,11-50,29,278,278,1,2023-02-04,13,49,2,Too expensive
CUST0894,2022-10-04,Business,Annual,Logistics,Australia,Referral,11-50,149,1430,1430,1,2023-09-29,12,45,2,Too expensive
CUST0895,2023-05-12,Professional,Monthly,E-Commerce,India,Referral,500+,79,758,79,0,,10,38,2,
CUST0896,2023-02-16,Starter,Monthly,EdTech,Canada,Referral,11-50,29,278,29,1,2023-04-17,2,49,2,Usability issues
CUST0897,2023-01-12,Business,Monthly,E-Commerce,Australia,Direct,500+,149,1430,149,0,,14,86,3,
CUST0898,2022-12-17,Starter,Annual,SaaS,UK,Organic Search,11-50,29,278,278,0,2024-03-31,18,96,3,
CUST0899,2022-12-19,Enterprise,Monthly,Media,India,Referral,51-200,299,2870,299,0,,15,46,2,
CUST0900,2022-08-23,Starter,Monthly,HealthTech,Brazil,Social Media,11-50,29,278,29,0,,19,77,1,
CUST0901,2022-01-24,Enterprise,Annual,EdTech,Canada,Organic Search,1-10,299,2870,2870,1,2023-01-19,12,68,1,Too expensive
CUST0902,2022-07-12,Starter,Annual,EdTech,Nigeria,Referral,51-200,29,278,278,0,,20,85,1,
CUST0903,2022-05-15,Starter,Annual,Media,Australia,Organic Search,11-50,29,278,278,1,2023-05-10,12,50,5,Too expensive
CUST0904,2022-06-10,Enterprise,Annual,HealthTech,Germany,Direct,51-200,299,2870,2870,1,2023-07-05,13,66,0,Too expensive
CUST0905,2022-10-03,Professional,Monthly,HealthTech,Brazil,Direct,500+,79,758,79,0,,18,61,0,
CUST0906,2022-02-21,Professional,Annual,Media,Canada,Referral,1-10,79,758,758,1,2023-02-16,12,72,2,Switched to competitor
CUST0907,2022-10-21,Starter,Monthly,SaaS,India,Direct,51-200,29,278,29,0,,17,100,2,
CUST0908,2022-08-11,Professional,Monthly,EdTech,USA,Referral,1-10,79,758,79,1,2022-09-10,1,15,6,Missing features
CUST0909,2023-01-07,Starter,Annual,HR Tech,Nigeria,Paid Ads,500+,29,278,278,0,2024-03-31,22,99,1,
CUST0910,2022-07-02,Business,Annual,FinTech,Germany,Partner,201-500,149,1430,1430,1,2023-08-26,14,82,3,Too expensive
CUST0911,2022-04-19,Professional,Annual,E-Commerce,UK,Social Media,51-200,79,758,758,0,,23,63,1,
CUST0912,2022-07-02,Professional,Annual,HealthTech,India,Organic Search,11-50,79,758,758,1,2023-06-27,12,59,3,Too expensive
CUST0913,2022-02-05,Professional,Annual,FinTech,UK,Social Media,201-500,79,758,758,1,2023-04-01,14,44,7,Too expensive
CUST0914,2023-06-01,Professional,Monthly,Logistics,Canada,Social Media,51-200,79,758,79,0,,10,69,2,
CUST0915,2022-03-12,Professional,Annual,FinTech,Australia,Direct,11-50,79,758,758,1,2022-04-11,1,38,4,Too expensive
